284585
311768
259210
283823
292730
239445
303701
325702
305358
279550
345823
244804
284450
266350
285144
101674
155096
252801
249668
239305
239417
247989
308161
339066
313012
332499
240686
315715
262538
334385
228671
302114
256469
136143
252094
333274
294971
284183
332236
318647
229550
257868
337731
224918
306528
247242
297943
343840
295785
276290
75080
149215
177800
150409
336607
2987
270153
244565
314967
225396
133031
66123
42540
285698
90097
263278
128337
260264
241563
157470
309201
101764
278716
246377
257803
329140
339359
250283
266536
294361
38914
315873
237267
316726
337659
333654
335713
232869
317551
294904
274396
337093
97376
293864
236691
234110
273477
